Name,Count
interspecies-relationship,(21)	
interspecies-romance,(26)	
interspecies-sex,(101)	
interstitial-tv-show,(26)	
intertitle,(53)	
intervention,(168)	
interview,(10139)	
interview-clips,(24)	
interviewee,(112)	
interviewer,(117)	
interviewing,(47)	
interviews,(3423)	
intestines,(282)	
intifada,(24)	
intimacy,(144)	
intimate,(39)	
intimidation,(447)	
intolerance,(270)	
intoxication,(127)	
intravenous,(64)	
intrigue,(632)	
introduction,(80)	
introspection,(55)	
introvert,(79)	
intruder,(453)	
intuition,(29)	
inuit,(103)	
invader,(59)	
invading-army,(33)	
invalid,(158)	
invasion,(616)	
invasion-of-earth,(30)	
invasion-of-privacy,(63)	
invented-language,(50)	
invention,(580)	
inventions,(34)	
inventor,(772)	
inventory,(43)	
investigation,(4725)	
investigative-journalism,(110)	
investigative-journalist,(57)	
investigative-reporter,(157)	
investigative-reporting,(56)	
investigator,(1052)	
investment,(186)	
investment-bank,(22)	
investment-banker,(43)	
investor,(118)	
invincible-henchman,(28)	
invisibility,(494)	
invisibility-cloak,(42)	
invisible,(96)	
invisible-friend,(45)	
invisible-ink,(33)	
invisible-man,(151)	
invisible-monster,(27)	
invisible-woman,(29)	
invitation,(295)	
involuntary-commitment,(20)	
invulnerability,(107)	
iou,(24)	
iowa,(180)	
ipad,(105)	
iphone,(198)	
ipod,(93)	
iq,(32)	
ira,(102)	
iran,(493)	
iran-music,(20)	
iranian,(215)	
iranian-american,(21)	
iranian-couple,(24)	
iranian-revolution,(27)	
iraq,(475)	
iraq-iran-war,(56)	
iraq-veteran,(54)	
iraq-war,(389)	
iraq-war-veteran,(20)	
iraqi,(39)	
ireland,(872)	
iris-shot,(52)	
irish,(564)	
irish-accent,(92)	
irish-american,(522)	
irish-catholic,(66)	
irish-cop,(40)	
irish-history,(24)	
irish-immigrant,(35)	
irish-mob,(43)	
irish-music,(36)	
irish-republican-army,(100)	
irish-wolfhound,(30)	
irish-woman,(72)	
irishman,(241)	
irishman-abroad,(21)	
irishwoman-abroad,(115)	
iron,(147)	
iron-cross,(36)	
iron-curtain,(99)	
iron-lung,(31)	
iron-maiden,(57)	
iron-mask,(32)	
ironhide-the-character,(64)	
ironic-ending,(90)	
ironing,(193)	
ironing-board,(82)	
ironing-clothes,(20)	
irony,(561)	
irony-of-fate,(51)	
irrational-behavior,(43)	
irresponsibility,(95)	
irreverence,(400)	
irrigation,(84)	
irs,(47)	
irs-agent,(38)	
isis,(73)	
isis-militant-group,(24)	
islam,(613)	
islamic,(245)	
islamic-fundamentalism,(33)	
islamic-revolution,(20)	
islamic-state,(25)	
islamic-terrorism,(45)	
islamophobia,(49)	
island,(2690)	
island-life,(26)	
island-name-in-title,(57)	
island-prison,(43)	
isle-of-man,(22)	
isle-of-wight,(27)	
isolated-community,(25)	
isolated-house,(49)	
isolated-place,(54)	
isolation,(816)	
israel,(856)	
israel-defense-forces,(35)	
israel-lebanon-war,(30)	
israel-palestinian,(22)	
israeli,(192)	
israeli-arab,(44)	
israeli-arab-relations,(23)	
israeli-army,(44)	
israeli-conflict,(25)	
israeli-culture,(43)	
israeli-flag,(26)	
israeli-history,(32)	
israeli-music,(32)	
israeli-palestinian-conflict,(126)	
israeli-politics,(72)	
israeli-society,(84)	
israeli-soldier,(46)	
istanbul,(33)	
istanbul-turkey,(336)	
it-was-all-a-dream,(167)	
italian,(1011)	
italian-abroad,(57)	
italian-accent,(58)	
italian-american,(630)	
italian-american-cop,(26)	
italian-army,(92)	
italian-canadian,(27)	
italian-cinema,(87)	
italian-civil-war,(27)	
italian-comedy,(71)	
italian-cuisine,(23)	
italian-family,(21)	
italian-fascism,(54)	
italian-food,(57)	
italian-gothic,(32)	
italian-history,(169)	
italian-horror,(96)	
italian-immigrant,(102)	
italian-mafia,(54)	
italian-man,(40)	
italian-music,(42)	
italian-opera,(252)	
italian-partisan,(40)	
italian-police,(33)	
italian-politics,(33)	
italian-renaissance,(26)	
italian-resistance,(47)	
italian-restaurant,(139)	
italian-sex-comedy,(213)	
italian-soldier,(98)	
italian-stereotype,(51)	
italian-tv,(27)	
italian-woman,(70)	
italy,(2062)	
itch,(25)	
item,(216)	
itv,(28)	
ivory,(53)	
ivy-league,(24)	
iwo-jima,(24)	
j&b-scotch,(40)	
jack,(35)	
jack-and-the-beanstalk,(34)	
jack-daniels,(32)	
jack-daniels-whiskey,(20)	
jack-frost,(39)	
jack-in-the-box,(94)	
jack-knife,(24)	
jack-o'lantern,(214)	
jack-russell-terrier,(22)	
jack-the-ripper,(113)	
jackal,(24)	
jackass,(47)	
jacket,(278)	
jackhammer,(72)	
jackie-kennedy,(23)	
jackpot,(41)	
jacuzzi,(231)	
jade,(38)	
jaguar,(99)	
jaguar-car,(68)	
jaguar-e-type,(23)	
jaguar-the-car,(23)	
jail,(3899)	
jail-bait,(265)	
jail-break,(407)	
jail-cell,(956)	
jail-escape,(27)	
jail-sentence,(20)	
jail-visitation,(37)	
jailbait,(46)	
jailbreak,(311)	
jailed,(53)	
jailer,(52)	
jailhouse,(31)	
jakarta-indonesia,(27)	
jalopy,(88)	
jam,(50)	
jam-session,(30)	
jamaica,(153)	
jamaican,(89)	
jamaican-woman,(20)	
james-bond-character,(29)	
james-bond-spoof,(265)	
james-bond-spoof-scene,(36)	
james-gordon-character,(21)	
jammed-gun,(41)	
jane-austen,(63)	
janitor,(687)	
japan,(2300)	
japanese,(1362)	
japanese-american,(175)	
japanese-army,(138)	
japanese-businessman,(28)	
japanese-culture,(99)	
japanese-filipino-war,(25)	
japanese-flag,(83)	
japanese-folklore,(45)	
japanese-food,(32)	
japanese-girl,(165)	
japanese-grand-prix,(23)	
japanese-high-school-girl,(201)	
japanese-history,(54)	
japanese-horror-film,(149)	
japanese-mafia,(24)	
japanese-man,(86)	
japanese-military,(21)	
japanese-navy,(43)	
japanese-new-wave,(69)	
japanese-occupation,(78)	
japanese-restaurant,(73)	
japanese-schoolgirl,(305)	
japanese-shocker,(54)	
japanese-soldier,(140)	
japanese-stereotype,(30)	
japanese-student,(21)	
japanese-tourist,(28)	
japanese-woman,(3920)	
japanimation,(29)	
jar,(109)	
jason-voorhees,(36)	
jasper,(23)	
java,(39)	
javelin,(31)	
jaw-ripped-off,(33)	
jaws,(30)	
jazz,(871)	
jazz-age,(105)	
jazz-band,(144)	
jazz-club,(132)	
jazz-combo,(58)	
jazz-dancing,(24)	
jazz-music,(383)	
jazz-musician,(110)	
jazz-pianist,(23)	
jazz-score,(86)	
jazz-singer,(66)	
jazz-the-character,(49)	
jealous-boyfriend,(115)	
jealous-ex-boyfriend,(23)	
jealous-girlfriend,(70)	
jealous-husband,(277)	
jealous-lover,(61)	
jealous-man,(79)	
jealous-rage,(60)	
jealous-wife,(158)	
jealous-woman,(106)	
jealousy,(7599)	
jean-jacket,(41)	
jean-shorts,(247)	
jeans,(1010)	
jedi,(51)	
jedi-knight,(88)	
jeep,(918)	
jeepney,(58)	
jeepney-driver,(20)	
jeet-kune-do,(137)	
jehovah's-witness,(96)	
jekyll-and-hyde,(87)	
jekyll-and-hyde-spoof,(20)	
jello,(35)	
jelly,(37)	
jelly-baby,(32)	
jellybean,(45)	
jellyfish,(136)	
jeopardy,(41)	
jerk,(137)	
jerry-on-the-job,(35)	
jersey-the-garment,(54)	
jerusalem,(282)	
jerusalem-israel,(47)	
jesse-james,(28)	
jester,(70)	
jesuit,(40)	
jesuit-priest,(23)	
jesus-christ,(90)	
jesus-christ-character,(20)	
jesus-christ-quotation,(55)	
jesus-in-title,(36)	
jet,(242)	
jet-aircraft,(118)	
jet-fighter,(110)	
jet-fighter-pilot,(21)	
jet-pack,(164)	
jet-plane,(79)	
jet-propulsion-laboratory,(21)	
jet-ski,(133)	
jet-vehicon,(23)	
jetpack,(37)	
jetset,(21)	
jetty,(28)	
jew,(1249)	
jewel,(246)	
jewel-heist,(65)	
jewel-robbery,(93)	
jewel-theft,(177)	
jewel-thief,(337)	
jeweler,(93)	
jeweller,(32)	
jewelry,(548)	
jewelry-box,(34)	
jewelry-heist,(85)	
jewelry-store,(222)	
jewelry-store-robbery,(40)	
jewelry-thief,(25)	
jewels,(133)	
jewess,(56)	
jewish,(1892)	
jewish-american,(179)	
jewish-boy,(28)	
jewish-christian,(22)	
jewish-community,(36)	
jewish-culture,(98)	
jewish-custom,(22)	
jewish-family,(111)	
jewish-ghetto,(41)	
jewish-girl,(56)	
jewish-history,(47)	
jewish-humor,(33)	
jewish-man,(63)	
jewish-mother,(43)	
jewish-refugee,(35)	
jewish-stereotype,(63)	
jewish-wedding,(46)	
jewish-woman,(40)	
jfk,(83)	
jfk-assassination,(21)	
jfk-international-airport-queens-new-york-city,(29)	
jidai-geki,(183)	
jigsaw,(60)	
jigsaw-puzzle,(127)	
jihad,(69)	
jilted,(54)	
jilted-at-the-altar,(21)	
jim-crow,(25)	
jiminy-cricket,(24)	
jimmy-carter,(24)	
jimmy-durante-spoof,(29)	
jingle,(38)	
jingle-bells,(29)	
jinx,(46)	
jitterbug,(139)	
jive,(51)	
joan-of-arc,(62)	
job,(457)	
job-applicant,(25)	
job-application,(69)	
job-hunt,(20)	
job-hunting,(31)	
job-interview,(645)	
job-offer,(213)	
job-promotion,(164)	
job-resignation,(42)	
job-search,(64)	
job-seeking,(183)	
jobless,(47)	
joblessness,(34)	
jobs,(25)	
jock,(176)	
jock-strap,(189)	
jockey,(191)	
joe-mcdoakes,(62)	
jogger,(131)	
jogging,(714)	
johannesburg-south-africa,(44)	
john,(34)	
john-f-kennedy,(112)	
john-nesbitt's-passing-parade,(71)	
john-the-baptist,(21)	
john-waters,(21)	
joint,(195)	
joint-custody,(29)	
joke,(1525)	
joke-telling,(101)	
joker,(46)	
jolly-frolics,(21)	
jolly-roger,(38)	
jordan,(69)	
josef-stalin,(97)	
joseon-era,(32)	
joseph-smith,(27)	
joshua-tree,(20)	
journal,(306)	
journalism,(602)	
journalist,(1934)	
journey,(1139)	
journey-shown-on-a-map,(25)	
journey-shown-on-map,(44)	
journey-to-the-past,(23)	
joust,(52)	
jousting,(67)	
joy,(380)	
joy-of-life,(20)	
joyride,(44)	
joyriding,(29)	
joystick,(23)	
juarez,(31)	
jubilation,(29)	
jubilee,(32)	
judaism,(280)	
judas,(25)	
judea,(24)	
judeo-christian,(25)	
judge,(2537)	
judge's-chambers,(48)	
judgement,(38)	
judging,(24)	
judgment,(98)	
judgment-day,(24)	
judicial,(82)	
judicial-system,(98)	
judiciary,(92)	
judo,(285)	
judo-throw,(122)	
jug,(45)	
juggalo,(98)	
juggler,(160)	
juggling,(220)	
juice,(78)	
juice-bar,(89)	
jujitsu,(147)	
juke-box,(22)	
jukebox,(424)	
jukebox-musical,(42)	
jules-verne,(28)	
julius-caesar,(72)	
jumbo-jet,(35)	
jump,(127)	
jump-and-run,(27)	
jump-cut,(45)	
jump-scare,(104)	
jumper,(26)	
jumping,(176)	
jumping-between-buildings,(30)	
jumping-from-a-boat,(22)	
jumping-from-a-car,(85)	
jumping-from-a-helicopter,(41)	
jumping-from-a-moving-vehicle,(24)	
jumping-from-a-rooftop,(103)	
jumping-from-a-train,(54)	
jumping-from-a-window,(68)	
jumping-from-an-airplane,(57)	
jumping-from-height,(578)	
jumping-from-rooftop-to-rooftop,(26)	
jumping-into-a-pool,(21)	
jumping-into-a-pool-with-clothes-on,(32)	
jumping-into-a-river,(25)	
jumping-into-a-swimming-pool,(39)	
jumping-into-water,(251)	
jumping-jacks,(40)	
jumping-off-a-balcony,(36)	
jumping-off-a-bridge,(114)	
jumping-off-a-building,(66)	
jumping-off-a-cliff,(107)	
jumping-off-a-roof,(57)	
jumping-on-a-bed,(95)	
jumping-on-a-moving-vehicle,(21)	
jumping-onto-a-train,(41)	
jumping-out-a-window,(145)	
jumping-out-of-a-moving-car,(30)	
jumping-over-a-fence,(24)	
jumping-rope,(137)	
jumping-through-a-window,(416)	
jumping-through-window,(20)	
jumping-to-death,(49)	
jumprope,(39)	
jumpsuit,(55)	
jungle,(1676)	
jungle-fury-blue-ranger,(26)	
jungle-fury-ranger,(30)	
jungle-fury-red-ranger,(28)	
jungle-fury-yellow-ranger,(28)	
jungle-girl,(120)	
jungle-karma-pizza,(20)	
jungle-tribe,(24)	
jungle-warfare,(78)	
junior-high-school,(185)	
junior-police-patrol-officer,(45)	
junk,(102)	
junk-food,(75)	
junkie,(454)	
junkyard,(413)	
junta,(28)	
jupiter-the-planet,(84)	
jurassic,(35)	
jurassic-park,(28)	
juror,(111)	
jury,(473)	
jury-duty,(44)	
jury-foreman,(20)	
jury-room,(27)	
jury-trial,(44)	
just-married,(51)	
justice,(970)	
justice-league,(43)	
justice-of-the-peace,(101)	
justice-system,(42)	
justifiable-homicide,(32)	
justification,(35)	
jutland,(20)	
juvenile,(77)	
juvenile-court,(29)	
juvenile-delinquency,(222)	
juvenile-delinquent,(533)	
juvenile-detention,(71)	
juvenile-hall,(32)	
kabbalah,(44)	
kabuki,(40)	
kabul,(24)	
kabul-afghanistan,(27)	
kafka,(27)	
kafka-esque,(51)	
kaiju,(136)	
kainuu-finland,(41)	
kaiser,(20)	
kalashnikov,(20)	
kaleidoscope,(38)	
kama-sutra,(65)	
kamen-rider,(37)	
kamikaze,(81)	
kangaroo,(265)	
kangaroo-court,(75)	
kansas,(258)	
kansas-city,(36)	
kansas-city-missouri,(40)	
karaoke,(509)	
karaoke-bar,(66)	
karate,(1153)	
karate-chop,(441)	
karate-class,(21)	
karate-kick,(328)	
karate-man,(46)	
karelia,(79)	
karelia-finland,(41)	
karl-marx,(21)	
karma,(179)	
karting,(20)	
kashmir,(47)	
katana,(335)	
katana-sword,(527)	
katnip,(40)	
katrina,(26)	
katzenjammer,(26)	
kayak,(98)	
kayaking,(50)	
kazakhstan,(63)	
kazoo,(24)	
kebab,(37)	
keeping-a-secret,(44)	
keeping-up-appearances,(20)	
keeping-watch,(21)	
keg,(34)	
kelp,(20)	
kendo,(298)	
kennedy,(60)	
kennedy-assassination,(142)	
kennedy-family,(86)	
kennel,(47)	
kenpo,(34)	
kent-england,(25)	
kentucky,(221)	
kentucky-derby,(40)	
kentucky-fried-chicken,(33)	
kenya,(222)	
kenyan,(37)	
kept-woman,(36)	
kerosene,(58)	
ketamine,(41)	
ketchup,(131)	
kettle,(103)	
key,(1336)	
key-card,(50)	
key-ring,(41)	
key-to-the-city,(25)	
key-west-florida,(21)	
key-witness,(26)	
keyboard,(139)	
keychain,(41)	
keyhole,(127)	
keys,(148)	
keysi-fighting-method,(59)	
keystone-kops,(35)	
kgb,(208)	
kgb-agent,(30)	
khmer-rouge,(51)	
kibbutz,(59)	
kick,(200)	
kickboxer,(140)	
kickboxing,(419)	
kicked-in-the-back,(20)	
kicked-in-the-balls,(67)	
kicked-in-the-belly,(25)	
kicked-in-the-butt,(188)	
kicked-in-the-chest,(121)	
kicked-in-the-crotch,(446)	
kicked-in-the-face,(934)	
kicked-in-the-groin,(131)	
kicked-in-the-head,(211)	
kicked-in-the-leg,(35)	
kicked-in-the-shin,(54)	
kicked-in-the-stomach,(581)	
kicked-out-of-the-house,(23)	
kicking,(422)	
kicking-in-a-door,(207)	
kicking-off-one's-shoes,(30)	
kicking-someone,(47)	
kid,(224)	
kid-brother,(88)	
kid-outsmarts-adult,(32)	
kid-sister,(42)	
kidnap,(123)	
kidnap-for-ransom,(23)	
kidnap-victim,(31)	
kidnapped,(114)	
kidnapped-baby,(29)	
kidnapped-boy,(36)	
kidnapped-child,(86)	
kidnapped-daughter,(83)	
kidnapped-girl,(83)	
kidnapped-girlfriend,(24)	
kidnapped-man,(21)	
kidnapped-son,(32)	
kidnapped-wife,(55)	
kidnapped-woman,(84)	
kidnapper,(379)	
kidnapper-kidnapped-relationship,(67)	
kidnapping,(8505)	
kidnapping-a-child,(25)	
kidney,(93)	
kidney-failure,(38)	
kidney-stone,(23)	
kidney-transplant,(55)	
kids,(135)	
kiev-ukraine,(42)	
kill,(295)	
killed,(21)	
killed-by-a-car,(38)	
killed-by-a-dog,(35)	
killed-by-a-policeman,(26)	
killed-by-a-propeller,(38)	
killed-by-a-train,(21)	
killed-by-an-animal,(29)	
killed-by-gunshot,(31)	
killed-by-police,(33)	
killed-during-sex,(112)	
killed-in-a-car-accident,(35)	
killed-in-a-car-crash,(20)	
killed-in-action,(84)	
killed-in-an-elevator,(67)	
killed-in-an-explosion,(25)	
killed-in-car-accident,(29)	
killed-in-police-car,(64)	
killed-in-shower,(22)	
killed-with-a-fork,(26)	
killed-with-a-gun,(109)	
killed-with-a-hammer,(56)	
killed-with-a-sword,(59)	
killed-with-an-arrow,(40)	
killed-with-an-axe,(26)	
killer,(2069)	
killer-animal,(41)	
killer-bee,(47)	
killer-child,(203)	
killer-clown,(122)	
killer-cop,(32)	
killer-cyborg,(20)	
killer-dog,(47)	
killer-doll,(52)	
killer-fish,(23)	
killer-plant,(34)	
killer-robot,(163)	
killer-santa-claus,(33)	
killer-shark,(61)	
killer-whale,(60)	
killers,(34)	
killing,(1302)	
killing-a-bird,(41)	
killing-a-cat,(74)	
killing-a-chicken,(41)	
killing-a-deer,(27)	
killing-a-dog,(293)	
killing-a-friend,(31)	
killing-a-horse,(60)	
killing-a-pet,(24)	
killing-a-rabbit,(21)	
killing-a-snake,(31)	
killing-an-alien,(33)	
killing-an-animal,(762)	
killing-in-self-defense,(40)	
killing-machine,(21)	
killing-spree,(352)	
killing-the-wrong-person,(26)	
killings,(32)	
kilroy-was-here,(20)	
kilt,(266)	
kimono,(322)	
kinbaku,(44)	
kindergarten,(119)	
kindergarten-teacher,(27)	
kindness,(359)	
kinescope,(291)	
king,(1809)	
king-arthur,(105)	
king-charles-ii,(23)	
king-edward-vii,(24)	
king-henry-viii,(49)	
king-james-bible,(123)	
king-kong,(58)	
king-louis-xiii,(25)	
king-louis-xiv,(38)	
king-louis-xvi,(21)	
king-of-england,(76)	
king-of-france,(63)	
king-richard-iii,(20)	
kingdom,(440)	
kingfisher,(20)	
kingpin,(62)	
kink,(32)	
kinky,(52)	
kinky-sex,(108)	
kiosk,(29)	
kiowa-indian,(31)	
kirby,(26)	
kiss,(8807)	
kiss-of-death,(25)	
kiss-of-life,(30)	
kiss-on-both-cheeks,(40)	
kiss-on-cheek,(51)	
kiss-on-forehead,(32)	
kiss-on-the-cheek,(333)	
kiss-on-the-forehead,(114)	
kiss-on-the-hand,(21)	
kiss-on-the-lips,(544)	
kissing,(2889)	
kissing-a-dead-body,(21)	
kissing-a-married-woman,(35)	
kissing-a-photograph,(23)	
kissing-booth,(21)	
kissing-breasts,(54)	
kissing-cousins,(34)	
kissing-in-a-car,(30)	
kissing-in-public,(135)	
kissing-in-the-rain,(41)	
kissing-someone's-hand,(72)	
kissing-while-having-sex,(810)	
kitchen,(2232)	
kitchen-appliance,(23)	
kitchen-fire,(33)	
kitchen-knife,(73)	
kitchen-maid,(86)	
kitchen-sink,(46)	
kitchen-sink-realism,(36)	
kite,(270)	
kite-flying,(61)	
kitsch,(124)	
kitten,(386)	
kitty,(27)	
kiwi,(30)	
kleenex,(26)	
kleptocracy,(22)	
kleptomania,(65)	
kleptomaniac,(83)	
klingon,(161)	
klingon-man,(100)	
klingon-security-chief,(72)	
klingon-starfleet-officer,(111)	
klingon-starship,(35)	
klondike,(36)	
klutz,(39)	
knee,(20)	
knee-injury,(74)	
knee-socks,(92)	
kneed-in-the-crotch,(54)	
kneed-in-the-groin,(87)	
kneeling,(451)	
knickers,(57)	
knife,(6160)	
knife-attack,(107)	
knife-fight,(499)	
knife-fighting,(21)	
knife-held-to-throat,(248)	
knife-in-back,(121)	
knife-in-chest,(47)	
knife-in-hand,(31)	
knife-in-the-back,(38)	
knife-in-the-chest,(107)	
knife-in-the-head,(40)	
knife-in-the-thigh,(23)	
knife-murder,(242)	
knife-murderer,(22)	
knife-through-the-neck,(28)	
knife-thrower,(87)	
knife-throwing,(507)	
knife-wound,(105)	
knifing,(40)	
knight,(697)	
knight-costume,(35)	
knight-in-armor,(27)	
knighthood,(49)	
knights-of-the-round-table,(28)	
knights-templar,(52)	
knitting,(281)	
knitting-needle,(46)	
knock-knock-joke,(61)	
knock-on-door,(27)	
knock-out,(52)	
knock-out-the-character,(34)	
knocked-down,(42)	
knocked-out,(1110)	
knocked-out-with-a-gun-butt,(123)	
knocked-out-with-gun-butt,(22)	
knocked-unconcious,(28)	
knocked-unconscious,(577)	
knocking-a-hole-in-a-wall,(25)	
knocking-on-a-door,(401)	
knocking-on-a-window,(49)	
knocking-on-door,(55)	
knockout,(70)	
knockout-drug,(26)	
knockout-gas,(76)	
knockout-punch,(31)	
knot,(56)	
knot-hole,(39)	
knowledge,(82)	
knoxville-tennessee,(23)	
koala,(94)	
koko-the-clown,(270)	
kolkata,(43)	
kolkhoz,(117)	
komodo-dragon,(32)	
komsomol,(44)	
koran,(72)	
korea,(359)	
korean,(256)	
korean-american,(84)	
korean-anime,(26)	
korean-schoolgirl,(25)	
korean-war,(305)	
korean-war-veteran,(85)	
korean-woman,(24)	
kosher,(40)	
kosovo,(66)	
kraken,(26)	
krakow-poland,(34)	
krampus,(23)	
krav-maga,(87)	
krazy-kat,(180)	
kremlin,(56)	
krimi,(65)	
krishna,(26)	
kryptonite,(44)	
ku-klux-klan,(189)	
kuala-lumpur-malaysia,(28)	
kublai-khan,(22)	
kukri-dagger,(22)	
kundalini,(22)	
kung-fu,(1964)	
kung-fu-classic,(353)	
kung-fu-comedy,(27)	
kung-fu-fighting,(374)	
kung-fu-kid,(26)	
kung-fu-master,(335)	
kup-the-character,(22)	
kurd,(73)	
kurdish,(46)	
kurdistan,(79)	
kuwait,(48)	
kyoto-japan,(75)	
la-llorona,(24)	
la-marseillaise,(81)	
lab,(50)	
lab-animal,(48)	
lab-assistant,(30)	
lab-coat,(48)	
lab-experiment,(37)	
lab-monkey,(42)	
lab-rat,(68)	
lab-technician,(27)	
label,(24)	
labia,(3775)	
labor,(218)	
labor-activist,(21)	
labor-camp,(61)	
labor-day,(26)	
labor-dispute,(41)	
labor-leader,(44)	
labor-movement,(64)	
labor-pains,(21)	
labor-relations,(50)	
labor-strike,(161)	
labor-union,(259)	
laboratory,(1464)	
laboratory-accident,(20)	
laborer,(91)	
labour,(48)	
labour-party,(32)	
labrador,(53)	
labrador-retriever,(48)	
labyrinth,(145)	
lace,(33)	
lace-panties,(23)	
lack-of-evidence,(24)	
lack-of-money,(206)	
lack-of-oxygen,(24)	
lackey,(23)	
lacrosse,(58)	
lactation,(124)	
lactose-intolerance,(27)	
ladder,(861)	
ladder-truck,(31)	
ladies-man,(91)	
ladies-room,(31)	
lady,(128)	
lady's-maid,(71)	
lady-in-waiting,(56)	
ladybug,(64)	
lager,(30)	
lagoon,(70)	
laid-off,(48)	
lair,(47)	
laird,(20)	
lake,(1708)	
lake-district,(33)	
lake-house,(57)	
lake-michigan,(34)	
lake-monster,(23)	
lake-tahoe,(35)	
lakeside,(51)	
lama,(34)	
lamb,(172)	
lamborghini,(76)	
lamp,(118)	
lamp-post,(48)	
lampoon,(41)	
lance,(102)	
lancelot,(22)	
land,(250)	
land-baron,(27)	
land-developer,(62)	
land-development,(36)	
land-dispute,(44)	
land-grab,(327)	
land-grabbing,(32)	
land-mine,(106)	
land-owner,(87)	
land-rights,(107)	
land-rover,(64)	
land-rush,(24)	
land-surveyor,(28)	
land-swindle,(106)	
landfill,(51)	
landing,(49)	
landing-airplane,(23)	
landing-an-airplane,(24)	
landing-craft,(30)	
landing-party,(109)	
landing-strip,(29)	
landlady,(471)	
landlady-tenant-relationship,(25)	
landlord,(528)	
landlord-tenant-relationship,(47)	
landmark,(48)	
landmine,(134)	
landowner,(137)	
landscape,(567)	
landscaping,(47)	
landslide,(86)	
